RSS,TSS,R2,R2_Adjusted,Intercept,Base_Slope,Hinge_Coefficients,Segment_Slopes,Break_Years,Num_Breaks
1160.2589324405515,220030.42417326075,0.9947268249979516,0.99418874591611,346.89928985144365,3.8975907034198682,"[2.8210873791953897, -3.9042636892572613, 2.959801839359913]","[3.8975907034198682, 6.7186780826152575, 2.814414393357996, 5.774216232717909]","[1976, 1989, 2019]",3
