RSS,TSS,R2,R2_Adjusted,Intercept,Base_Slope,Hinge_Coefficients,Segment_Slopes,Break_Years,Num_Breaks
2015.5427820113619,151115.91904808008,0.9866622736061971,0.9855952554946928,34.87547611566629,-0.3756923282498046,"[3.6710759285703305, 3.995217540065846]","[-0.3756923282498046, 3.295383600320526, 7.2906011403863715]","[1975, 2020]",2
