RSS,TSS,R2,R2_Adjusted,Intercept,Base_Slope,Hinge_Coefficients,Segment_Slopes,Break_Years,Num_Breaks
0.17289266448941704,25.80651400737741,0.9933004254491719,0.9926167953929649,0.06666728143688491,0.01160337563477766,"[0.06919424305711047, -0.046529678134649394, 0.12336294864406355]","[0.01160337563477766, 0.08079761869188813, 0.03426794055723874, 0.1576308892013023]","[1990, 2000, 2020]",3
